该地区学术加速暂未支持，但您可以使用三方资源:
 - GitHub: https://ghproxy.com/
 - HuggingFace: https://hf-mirror.com/

2026-05-19 22:02:15,346	WARNING utils.py:458 -- Detecting docker specified CPUs. In previous versions of Ray, CPU detection in containers was incorrect. Please ensure that Ray has enough CPUs allocated. As a temporary workaround to revert to the prior behavior, set `RAY_USE_MULTIPROCESSING_CPU_COUNT=1` as an env var before starting Ray. Set the env var: `RAY_DISABLE_DOCKER_CPU_WARNING=1` to mute this warning.
[36m(TaskRunner pid=38745)[0m step:1 - global_seqlen/min:45774.000 - global_seqlen/max:45774.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:45774.000 - global_seqlen/balanced_max:45774.000 - global_seqlen/mean:45774.000 - actor/entropy_loss:0.168 - training/rollout_probs_diff_max:0.060 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:1.000 - actor/kl_loss:0.000 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.012 - perf/mfu/actor:0.220 - perf/max_memory_allocated_gb:65.493 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:157.013 - actor/lr:0.000 - training/global_step:1.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:25.700 - response_length/max:61.000 - response_length/min:15.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1118.650 - prompt_length/max:2435.000 - prompt_length/min:211.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:5.000 - episode/length/max:5.000 - episode/length/min:5.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.000 - timing_s/gen:7.731 - timing_s/reward:0.017 - timing_s/old_log_prob:2.797 - timing_s/ref:13.087 - timing_s/adv:0.009 - timing_s/update_actor:7.642 - timing_s/step:31.290 - timing_per_token_ms/ref:0.286 - timing_per_token_ms/update_actor:0.167 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.520 - perf/total_num_tokens:45774.000 - perf/time_per_step:31.290 - perf/throughput:1462.877
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.9
[36m(TaskRunner pid=38745)[0m step:2 - global_seqlen/min:42203.000 - global_seqlen/max:42203.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:42203.000 - global_seqlen/balanced_max:42203.000 - global_seqlen/mean:42203.000 - actor/entropy_loss:0.182 - training/rollout_probs_diff_max:0.051 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.007 - episode/valid_action_ratio:0.974 - actor/kl_loss:0.001 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.002 - actor/ppo_kl:-0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.233 - perf/mfu/actor:0.224 - perf/max_memory_allocated_gb:65.493 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:157.118 - actor/lr:0.000 - training/global_step:2.000 - training/epoch:0.000 - critic/score/mean:-0.003 - critic/score/max:0.000 - critic/score/min:-0.100 - critic/rewards/mean:-0.003 - critic/rewards/max:0.000 - critic/rewards/min:-0.100 - critic/advantages/mean:0.004 - critic/advantages/max:0.043 - critic/advantages/min:-0.157 - critic/returns/mean:0.004 - critic/returns/max:0.043 - critic/returns/min:-0.157 - response_length/mean:23.237 - response_length/max:60.000 - response_length/min:13.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1087.368 - prompt_length/max:2301.000 - prompt_length/min:207.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:4.750 - episode/length/max:5.000 - episode/length/min:3.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.175 - timing_s/gen:6.449 - timing_s/reward:0.016 - timing_s/old_log_prob:2.120 - timing_s/ref:5.813 - timing_s/adv:0.008 - timing_s/update_actor:6.919 - timing_s/step:21.329 - timing_per_token_ms/ref:0.138 - timing_per_token_ms/update_actor:0.164 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.303 - perf/total_num_tokens:42203.000 - perf/time_per_step:21.329 - perf/throughput:1978.688
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.52
[36m(TaskRunner pid=38745)[0m step:3 - global_seqlen/min:44578.000 - global_seqlen/max:44578.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:44578.000 - global_seqlen/balanced_max:44578.000 - global_seqlen/mean:44578.000 - actor/entropy_loss:0.444 - training/rollout_probs_diff_max:0.049 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:1.000 - actor/kl_loss:0.005 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.024 - perf/mfu/actor:0.242 - perf/max_memory_allocated_gb:65.493 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:157.216 - actor/lr:0.000 - training/global_step:3.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:23.026 - response_length/max:65.000 - response_length/min:14.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1150.079 - prompt_length/max:2362.000 - prompt_length/min:196.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:4.750 - episode/length/max:5.000 - episode/length/min:3.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.031 - timing_s/gen:7.015 - timing_s/reward:0.017 - timing_s/old_log_prob:2.096 - timing_s/ref:5.792 - timing_s/adv:0.008 - timing_s/update_actor:6.773 - timing_s/step:21.706 - timing_per_token_ms/ref:0.130 - timing_per_token_ms/update_actor:0.152 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:8.017 - perf/total_num_tokens:44578.000 - perf/time_per_step:21.706 - perf/throughput:2053.737
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.6
[36m(TaskRunner pid=38745)[0m Training Progress:  12%|██████████████▏                                                                                                  | 4/32 [01:36<10:50, 23.22s/it]
[36m(TaskRunner pid=38745)[0m Training Progress:  16%|█████████████████▋                                                                                               | 5/32 [01:58<10:11, 22.66s/it]
[36m(TaskRunner pid=38745)[0m Training Progress:  19%|█████████████████████▏                                                                                           | 6/32 [02:20<09:44, 22.47s/it]
[36m(TaskRunner pid=38745)[0m step:4 - global_seqlen/min:40640.000 - global_seqlen/max:40640.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:40640.000 - global_seqlen/balanced_max:40640.000 - global_seqlen/mean:40640.000 - actor/entropy_loss:0.318 - training/rollout_probs_diff_max:0.057 - training/rollout_probs_diff_mean:0.003 - training/rollout_probs_diff_std:0.007 - episode/valid_action_ratio:1.000 - actor/kl_loss:0.001 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.040 - perf/mfu/actor:0.211 - perf/max_memory_allocated_gb:65.493 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:157.319 - actor/lr:0.000 - training/global_step:4.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:25.425 - response_length/max:67.000 - response_length/min:15.000 - response_length/clip_ratio:0.000 - prompt_length/mean:990.575 - prompt_length/max:1681.000 - prompt_length/min:204.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:5.000 - episode/length/max:5.000 - episode/length/min:5.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.000 - timing_s/gen:6.297 - timing_s/reward:0.016 - timing_s/old_log_prob:2.941 - timing_s/ref:6.114 - timing_s/adv:0.009 - timing_s/update_actor:7.006 - timing_s/step:22.388 - timing_per_token_ms/ref:0.150 - timing_per_token_ms/update_actor:0.172 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:6.192 - perf/total_num_tokens:40640.000 - perf/time_per_step:22.388 - perf/throughput:1815.234
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.7391304347826086
[36m(TaskRunner pid=38745)[0m step:5 - global_seqlen/min:40000.000 - global_seqlen/max:40000.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:40000.000 - global_seqlen/balanced_max:40000.000 - global_seqlen/mean:40000.000 - actor/entropy_loss:0.206 - training/rollout_probs_diff_max:0.061 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:1.000 - actor/kl_loss:0.003 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.045 - perf/mfu/actor:0.208 - perf/max_memory_allocated_gb:65.493 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:157.608 - actor/lr:0.000 - training/global_step:5.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:23.775 - response_length/max:54.000 - response_length/min:15.000 - response_length/clip_ratio:0.000 - prompt_length/mean:976.225 - prompt_length/max:1824.000 - prompt_length/min:197.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:5.000 - episode/length/max:5.000 - episode/length/min:5.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.071 - timing_s/gen:6.405 - timing_s/reward:0.016 - timing_s/old_log_prob:2.179 - timing_s/ref:6.092 - timing_s/adv:0.008 - timing_s/update_actor:6.970 - timing_s/step:21.676 - timing_per_token_ms/ref:0.152 - timing_per_token_ms/update_actor:0.174 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:6.735 - perf/total_num_tokens:40000.000 - perf/time_per_step:21.676 - perf/throughput:1845.333
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 2.2222222222222223
[36m(TaskRunner pid=38745)[0m step:6 - global_seqlen/min:45373.000 - global_seqlen/max:45373.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:45373.000 - global_seqlen/balanced_max:45373.000 - global_seqlen/mean:45373.000 - actor/entropy_loss:0.196 - training/rollout_probs_diff_max:0.058 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:1.000 - actor/kl_loss:0.001 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.025 - perf/mfu/actor:0.229 - perf/max_memory_allocated_gb:65.493 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:157.520 - actor/lr:0.000 - training/global_step:6.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:28.000 - response_length/max:66.000 - response_length/min:15.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1106.325 - prompt_length/max:2311.000 - prompt_length/min:209.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:5.000 - episode/length/max:5.000 - episode/length/min:5.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.005 - timing_s/gen:6.554 - timing_s/reward:0.017 - timing_s/old_log_prob:2.150 - timing_s/ref:6.117 - timing_s/adv:0.008 - timing_s/update_actor:7.233 - timing_s/step:22.085 - timing_per_token_ms/ref:0.135 - timing_per_token_ms/update_actor:0.159 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:5.852 - perf/total_num_tokens:45373.000 - perf/time_per_step:22.085 - perf/throughput:2054.458
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.6521739130434783
[36m(TaskRunner pid=38745)[0m Training Progress:  22%|████████████████████████▋                                                                                        | 7/32 [02:41<09:08, 21.95s/it]
[36m(TaskRunner pid=38745)[0m step:7 - global_seqlen/min:40991.000 - global_seqlen/max:40991.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:40991.000 - global_seqlen/balanced_max:40991.000 - global_seqlen/mean:40991.000 - actor/entropy_loss:0.243 - training/rollout_probs_diff_max:0.057 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:1.000 - actor/kl_loss:0.005 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.050 - perf/mfu/actor:0.224 - perf/max_memory_allocated_gb:65.493 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:157.478 - actor/lr:0.000 - training/global_step:7.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:24.184 - response_length/max:64.000 - response_length/min:15.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1054.526 - prompt_length/max:1885.000 - prompt_length/min:197.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:4.750 - episode/length/max:5.000 - episode/length/min:3.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.031 - timing_s/gen:6.319 - timing_s/reward:0.016 - timing_s/old_log_prob:2.089 - timing_s/ref:5.785 - timing_s/adv:0.008 - timing_s/update_actor:6.666 - timing_s/step:20.889 - timing_per_token_ms/ref:0.141 - timing_per_token_ms/update_actor:0.163 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:6.876 - perf/total_num_tokens:40991.000 - perf/time_per_step:20.889 - perf/throughput:1962.337
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.7727272727272727
[36m(TaskRunner pid=38745)[0m test_gen_batch meta info: {'eos_token_id': 151645, 'pad_token_id': 151643, 'recompute_log_prob': False, 'do_sample': True, 'validate': True}
[36m(TaskRunner pid=38745)[0m validation generation end
[36m(TaskRunner pid=38745)[0m [text][prompt] <|im_start|>system
[36m(TaskRunner pid=38745)[0m You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
[36m(TaskRunner pid=38745)[0m <|im_start|>user
[36m(TaskRunner pid=38745)[0m 
[36m(TaskRunner pid=38745)[0m You are an expert autonomous agent operating in the WebShop e‑commerce environment. 
[36m(TaskRunner pid=38745)[0m Your task is to: Find me women's pumps with closed toe, rubber sole with color: nude, and size: 9, and price lower than 80.00 dollars.
[36m(TaskRunner pid=38745)[0m Your current observation is: 'Search'.
[36m(TaskRunner pid=38745)[0m Your admissible actions of the current situation are: 
[36m(TaskRunner pid=38745)[0m [
[36m(TaskRunner pid=38745)[0m 'search[<your query>]',
[36m(TaskRunner pid=38745)[0m 'click[search]',
[36m(TaskRunner pid=38745)[0m ].
[36m(TaskRunner pid=38745)[0m 
[36m(TaskRunner pid=38745)[0m Now it's your turn to take one action for the current step.
[36m(TaskRunner pid=38745)[0m You should first reason step-by-step about the current situation, then think carefully which admissible action best advances the shopping goal. This reasoning process MUST be enclosed within <think> </think> tags. 
[36m(TaskRunner pid=38745)[0m Once you've finished your reasoning, you should choose an admissible action for current step and present it within <action> </action> tags.
[36m(TaskRunner pid=38745)[0m <|im_end|>
[36m(TaskRunner pid=38745)[0m <|im_start|>assistant
[36m(TaskRunner pid=38745)[0m 
[36m(TaskRunner pid=38745)[0m [text][response] <think></think>
[36m(TaskRunner pid=38745)[0m <action>search[nude women's pumps with closed toe and size 9, price < 80.00]</action><|im_end|>
[36m(TaskRunner pid=38745)[0m [text][score] 0.0
[36m(TaskRunner pid=38745)[0m test_gen_batch meta info: {'eos_token_id': 151645, 'pad_token_id': 151643, 'recompute_log_prob': False, 'do_sample': True, 'validate': True}
[36m(TaskRunner pid=38745)[0m validation generation end
[36m(TaskRunner pid=38745)[0m [text][prompt] <|im_start|>system
[36m(TaskRunner pid=38745)[0m You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
